Data Year,Fuel Type,ZIP,Number of Vehicles
2022,Plug-in Hybrid (PHEV),95916,2
2022,Plug-in Hybrid (PHEV),95914,3
2022,Plug-in Hybrid (PHEV),95913,3
2022,Plug-in Hybrid (PHEV),95912,16
2022,Plug-in Hybrid (PHEV),95910,1
2022,Plug-in Hybrid (PHEV),95903,10
2022,Plug-in Hybrid (PHEV),95901,90
2022,Plug-in Hybrid (PHEV),95899,2
2022,Plug-in Hybrid (PHEV),95866,2
2022,Plug-in Hybrid (PHEV),95865,2
2022,Plug-in Hybrid (PHEV),95864,262
2022,Plug-in Hybrid (PHEV),95860,4
2022,Plug-in Hybrid (PHEV),95852,2
2022,Plug-in Hybrid (PHEV),95843,335
2022,Plug-in Hybrid (PHEV),95842,153
2022,Plug-in Hybrid (PHEV),95841,125
2022,Plug-in Hybrid (PHEV),95838,125
2022,Plug-in Hybrid (PHEV),95837,1
2022,Plug-in Hybrid (PHEV),95835,398
2022,Plug-in Hybrid (PHEV),95834,680
2022,Plug-in Hybrid (PHEV),95833,204
2022,Plug-in Hybrid (PHEV),95832,38
2022,Plug-in Hybrid (PHEV),95831,346
2022,Plug-in Hybrid (PHEV),95830,6
2022,Plug-in Hybrid (PHEV),95829,270
2022,Plug-in Hybrid (PHEV),95828,249
2022,Plug-in Hybrid (PHEV),95827,145
2022,Plug-in Hybrid (PHEV),95826,191
2022,Plug-in Hybrid (PHEV),95825,198
2022,Plug-in Hybrid (PHEV),95824,59
2022,Plug-in Hybrid (PHEV),95823,208
2022,Plug-in Hybrid (PHEV),95822,236
2022,Plug-in Hybrid (PHEV),95821,195
2022,Plug-in Hybrid (PHEV),95820,155
2022,Plug-in Hybrid (PHEV),95819,223
2022,Plug-in Hybrid (PHEV),95818,344
2022,Plug-in Hybrid (PHEV),95817,104
2022,Plug-in Hybrid (PHEV),95816,338
2022,Plug-in Hybrid (PHEV),95815,70
2022,Plug-in Hybrid (PHEV),95814,218
2022,Plug-in Hybrid (PHEV),95812,6
2022,Plug-in Hybrid (PHEV),95811,188
2022,Plug-in Hybrid (PHEV),95776,190
2022,Plug-in Hybrid (PHEV),95765,467
2022,Plug-in Hybrid (PHEV),95763,3
2022,Plug-in Hybrid (PHEV),95762,720
2022,Plug-in Hybrid (PHEV),95759,4
2022,Plug-in Hybrid (PHEV),95758,476
2022,Plug-in Hybrid (PHEV),95757,490
2022,Plug-in Hybrid (PHEV),95747,763
2022,Plug-in Hybrid (PHEV),95746,338
2022,Plug-in Hybrid (PHEV),95742,210
2022,Plug-in Hybrid (PHEV),95741,3
2022,Plug-in Hybrid (PHEV),95736,6
2022,Plug-in Hybrid (PHEV),95735,1
2022,Plug-in Hybrid (PHEV),95728,5
2022,Plug-in Hybrid (PHEV),95726,41
2022,Plug-in Hybrid (PHEV),95724,1
2022,Plug-in Hybrid (PHEV),95722,55
2022,Plug-in Hybrid (PHEV),95720,1
2022,Plug-in Hybrid (PHEV),95715,1
2022,Plug-in Hybrid (PHEV),95714,2
2022,Plug-in Hybrid (PHEV),95713,55
2022,Plug-in Hybrid (PHEV),95709,23
2022,Plug-in Hybrid (PHEV),95703,10
2022,Plug-in Hybrid (PHEV),95701,4
2022,Plug-in Hybrid (PHEV),95698,1
2022,Plug-in Hybrid (PHEV),95697,1
2022,Plug-in Hybrid (PHEV),95696,7
2022,Plug-in Hybrid (PHEV),95695,158
2022,Plug-in Hybrid (PHEV),95694,79
2022,Plug-in Hybrid (PHEV),95693,61
2022,Plug-in Hybrid (PHEV),95692,20
2022,Plug-in Hybrid (PHEV),95691,317
2022,Plug-in Hybrid (PHEV),95690,10
2022,Plug-in Hybrid (PHEV),95689,4
2022,Plug-in Hybrid (PHEV),95688,291
2022,Plug-in Hybrid (PHEV),95687,403
2022,Plug-in Hybrid (PHEV),95686,1
2022,Plug-in Hybrid (PHEV),95685,28
2022,Plug-in Hybrid (PHEV),95684,18
2022,Plug-in Hybrid (PHEV),95683,51
2022,Plug-in Hybrid (PHEV),95682,259
2022,Plug-in Hybrid (PHEV),95680,1
2022,Plug-in Hybrid (PHEV),95679,1
2022,Plug-in Hybrid (PHEV),95678,290
2022,Plug-in Hybrid (PHEV),95677,277
2022,Plug-in Hybrid (PHEV),95674,3
2022,Plug-in Hybrid (PHEV),95673,84
2022,Plug-in Hybrid (PHEV),95672,46
2022,Plug-in Hybrid (PHEV),95670,375
2022,Plug-in Hybrid (PHEV),95669,13
2022,Plug-in Hybrid (PHEV),95668,3
2022,Plug-in Hybrid (PHEV),95667,256
2022,Plug-in Hybrid (PHEV),95666,26
2022,Plug-in Hybrid (PHEV),95665,19
2022,Plug-in Hybrid (PHEV),95664,19
2022,Plug-in Hybrid (PHEV),95663,33
2022,Plug-in Hybrid (PHEV),95662,213
2022,Plug-in Hybrid (PHEV),95661,298
2022,Plug-in Hybrid (PHEV),95660,153
2022,Plug-in Hybrid (PHEV),95659,2
2022,Plug-in Hybrid (PHEV),95658,70
2022,Plug-in Hybrid (PHEV),95656,8
2022,Plug-in Hybrid (PHEV),95655,33
2022,Plug-in Hybrid (PHEV),95652,70
2022,Plug-in Hybrid (PHEV),95651,4
2022,Plug-in Hybrid (PHEV),95650,134
2022,Plug-in Hybrid (PHEV),95648,443
2022,Plug-in Hybrid (PHEV),95646,3
2022,Plug-in Hybrid (PHEV),95645,4
2022,Plug-in Hybrid (PHEV),95642,28
2022,Plug-in Hybrid (PHEV),95641,6
2022,Plug-in Hybrid (PHEV),95640,44
2022,Plug-in Hybrid (PHEV),95639,3
2022,Plug-in Hybrid (PHEV),95638,11
2022,Plug-in Hybrid (PHEV),95636,5
2022,Plug-in Hybrid (PHEV),95635,10
2022,Plug-in Hybrid (PHEV),95634,9
2022,Plug-in Hybrid (PHEV),95633,18
2022,Plug-in Hybrid (PHEV),95632,151
2022,Plug-in Hybrid (PHEV),95631,30
2022,Plug-in Hybrid (PHEV),95630,915
2022,Plug-in Hybrid (PHEV),95629,9
2022,Plug-in Hybrid (PHEV),95628,437
2022,Plug-in Hybrid (PHEV),95627,6
2022,Plug-in Hybrid (PHEV),95626,38
2022,Plug-in Hybrid (PHEV),95624,476
2022,Plug-in Hybrid (PHEV),95623,28
2022,Plug-in Hybrid (PHEV),95621,180
2022,Plug-in Hybrid (PHEV),95620,123
2022,Plug-in Hybrid (PHEV),95619,15
2022,Plug-in Hybrid (PHEV),95618,437
2022,Plug-in Hybrid (PHEV),95617,4
2022,Plug-in Hybrid (PHEV),95616,579
2022,Plug-in Hybrid (PHEV),95615,4
2022,Plug-in Hybrid (PHEV),95614,35
2022,Plug-in Hybrid (PHEV),95613,9
2022,Plug-in Hybrid (PHEV),95612,6
2022,Plug-in Hybrid (PHEV),95611,1
2022,Plug-in Hybrid (PHEV),95610,219
2022,Plug-in Hybrid (PHEV),95609,2
2022,Plug-in Hybrid (PHEV),95608,481
2022,Plug-in Hybrid (PHEV),95607,3
2022,Plug-in Hybrid (PHEV),95606,3
2022,Plug-in Hybrid (PHEV),95605,101
2022,Plug-in Hybrid (PHEV),95604,6
2022,Plug-in Hybrid (PHEV),95603,209
2022,Plug-in Hybrid (PHEV),95602,128
2022,Plug-in Hybrid (PHEV),95601,4
2022,Plug-in Hybrid (PHEV),95595,1
2022,Plug-in Hybrid (PHEV),95589,8
2022,Plug-in Hybrid (PHEV),95573,13
2022,Plug-in Hybrid (PHEV),95571,4
2022,Plug-in Hybrid (PHEV),95570,65
2022,Plug-in Hybrid (PHEV),95569,1
2022,Plug-in Hybrid (PHEV),95568,1
2022,Plug-in Hybrid (PHEV),95567,4
2022,Plug-in Hybrid (PHEV),95565,6
2022,Plug-in Hybrid (PHEV),95564,5
2022,Plug-in Hybrid (PHEV),95563,2
2022,Plug-in Hybrid (PHEV),95562,18
2022,Plug-in Hybrid (PHEV),95560,9
2022,Plug-in Hybrid (PHEV),95559,1
2022,Plug-in Hybrid (PHEV),95558,4
2022,Plug-in Hybrid (PHEV),95556,5
2022,Plug-in Hybrid (PHEV),95555,1
2022,Plug-in Hybrid (PHEV),95554,2
2022,Plug-in Hybrid (PHEV),95553,1
2022,Plug-in Hybrid (PHEV),95551,9
2022,Plug-in Hybrid (PHEV),95549,23
2022,Plug-in Hybrid (PHEV),95548,4
2022,Plug-in Hybrid (PHEV),95547,10
2022,Plug-in Hybrid (PHEV),95546,2
2022,Plug-in Hybrid (PHEV),95545,1
2022,Plug-in Hybrid (PHEV),95543,3
2022,Plug-in Hybrid (PHEV),95542,4
2022,Plug-in Hybrid (PHEV),95540,89
2022,Plug-in Hybrid (PHEV),95537,2
2022,Plug-in Hybrid (PHEV),95536,24
2022,Plug-in Hybrid (PHEV),95534,1
2022,Plug-in Hybrid (PHEV),95531,59
2022,Plug-in Hybrid (PHEV),95528,6
2022,Plug-in Hybrid (PHEV),95526,2
2022,Plug-in Hybrid (PHEV),95525,21
2022,Plug-in Hybrid (PHEV),95524,46
2022,Plug-in Hybrid (PHEV),95521,215
2022,Plug-in Hybrid (PHEV),95519,237
2022,Plug-in Hybrid (PHEV),95518,9
2022,Plug-in Hybrid (PHEV),95503,207
2022,Plug-in Hybrid (PHEV),95502,10
2022,Plug-in Hybrid (PHEV),95501,130
2022,Plug-in Hybrid (PHEV),95497,9
2022,Plug-in Hybrid (PHEV),95494,4
2022,Plug-in Hybrid (PHEV),95492,312
2022,Plug-in Hybrid (PHEV),95490,67
2022,Plug-in Hybrid (PHEV),95488,3
2022,Plug-in Hybrid (PHEV),95487,5
2022,Plug-in Hybrid (PHEV),95486,1
2022,Plug-in Hybrid (PHEV),95485,8
2022,Plug-in Hybrid (PHEV),95482,163
2022,Plug-in Hybrid (PHEV),95481,2
2022,Plug-in Hybrid (PHEV),95480,1
2022,Plug-in Hybrid (PHEV),95476,462
2022,Plug-in Hybrid (PHEV),95473,7
2022,Plug-in Hybrid (PHEV),95472,568
2022,Plug-in Hybrid (PHEV),95471,2
2022,Plug-in Hybrid (PHEV),95470,45
2022,Plug-in Hybrid (PHEV),95469,8
2022,Plug-in Hybrid (PHEV),95468,20
2022,Plug-in Hybrid (PHEV),95467,50
2022,Plug-in Hybrid (PHEV),95466,10
2022,Plug-in Hybrid (PHEV),95465,41
2022,Plug-in Hybrid (PHEV),95464,6
2022,Plug-in Hybrid (PHEV),95463,2
2022,Plug-in Hybrid (PHEV),95462,28
2022,Plug-in Hybrid (PHEV),95461,27
2022,Plug-in Hybrid (PHEV),95460,64
2022,Plug-in Hybrid (PHEV),95459,11
2022,Plug-in Hybrid (PHEV),95458,12
2022,Plug-in Hybrid (PHEV),95457,21
2022,Plug-in Hybrid (PHEV),95456,11
2022,Plug-in Hybrid (PHEV),95454,7
2022,Plug-in Hybrid (PHEV),95453,55
2022,Plug-in Hybrid (PHEV),95452,21
2022,Plug-in Hybrid (PHEV),95451,50
2022,Plug-in Hybrid (PHEV),95450,7
2022,Plug-in Hybrid (PHEV),95449,10
2022,Plug-in Hybrid (PHEV),95448,274
2022,Plug-in Hybrid (PHEV),95446,48
2022,Plug-in Hybrid (PHEV),95445,50
2022,Plug-in Hybrid (PHEV),95444,26
2022,Plug-in Hybrid (PHEV),95442,45
2022,Plug-in Hybrid (PHEV),95441,26
2022,Plug-in Hybrid (PHEV),95439,7
2022,Plug-in Hybrid (PHEV),95437,132
2022,Plug-in Hybrid (PHEV),95436,101
2022,Plug-in Hybrid (PHEV),95435,1
2022,Plug-in Hybrid (PHEV),95433,2
2022,Plug-in Hybrid (PHEV),95432,4
2022,Plug-in Hybrid (PHEV),95431,3
2022,Plug-in Hybrid (PHEV),95430,2
2022,Plug-in Hybrid (PHEV),95428,6
2022,Plug-in Hybrid (PHEV),95427,6
2022,Plug-in Hybrid (PHEV),95426,15
2022,Plug-in Hybrid (PHEV),95425,98
2022,Plug-in Hybrid (PHEV),95424,1
2022,Plug-in Hybrid (PHEV),95423,27
2022,Plug-in Hybrid (PHEV),95422,39
2022,Plug-in Hybrid (PHEV),95421,14
2022,Plug-in Hybrid (PHEV),95420,9
2022,Plug-in Hybrid (PHEV),95419,9
2022,Plug-in Hybrid (PHEV),95418,1
2022,Plug-in Hybrid (PHEV),95417,1
2022,Plug-in Hybrid (PHEV),95416,5
2022,Plug-in Hybrid (PHEV),95415,8
2022,Plug-in Hybrid (PHEV),95412,3
2022,Plug-in Hybrid (PHEV),95410,18
2022,Plug-in Hybrid (PHEV),95409,350
2022,Plug-in Hybrid (PHEV),95407,209
2022,Plug-in Hybrid (PHEV),95406,3
2022,Plug-in Hybrid (PHEV),95405,291
2022,Plug-in Hybrid (PHEV),95404,520
2022,Plug-in Hybrid (PHEV),95403,437
2022,Plug-in Hybrid (PHEV),95402,7
2022,Plug-in Hybrid (PHEV),95401,300
2022,Plug-in Hybrid (PHEV),95391,356
2022,Plug-in Hybrid (PHEV),95389,4
2022,Plug-in Hybrid (PHEV),95388,28
2022,Plug-in Hybrid (PHEV),95387,4
2022,Plug-in Hybrid (PHEV),95386,35
2022,Plug-in Hybrid (PHEV),95383,25
2022,Plug-in Hybrid (PHEV),95382,179
2022,Plug-in Hybrid (PHEV),95381,2
2022,Plug-in Hybrid (PHEV),95380,157
2022,Plug-in Hybrid (PHEV),95379,11
2022,Plug-in Hybrid (PHEV),95378,5
2022,Plug-in Hybrid (PHEV),95377,383
2022,Plug-in Hybrid (PHEV),95376,300
2022,Plug-in Hybrid (PHEV),95374,2
2022,Plug-in Hybrid (PHEV),95372,12
2022,Plug-in Hybrid (PHEV),95370,99
2022,Plug-in Hybrid (PHEV),95369,3
2022,Plug-in Hybrid (PHEV),95368,50
2022,Plug-in Hybrid (PHEV),95367,96
2022,Plug-in Hybrid (PHEV),95366,100
2022,Plug-in Hybrid (PHEV),95365,8
2022,Plug-in Hybrid (PHEV),95363,168
2022,Plug-in Hybrid (PHEV),95361,118
2022,Plug-in Hybrid (PHEV),95360,55
2022,Plug-in Hybrid (PHEV),95358,67
2022,Plug-in Hybrid (PHEV),95357,47
2022,Plug-in Hybrid (PHEV),95356,164
2022,Plug-in Hybrid (PHEV),95355,270
2022,Plug-in Hybrid (PHEV),95354,80
2022,Plug-in Hybrid (PHEV),95353,2
2022,Plug-in Hybrid (PHEV),95352,8
2022,Plug-in Hybrid (PHEV),95351,104
2022,Plug-in Hybrid (PHEV),95350,160
2022,Plug-in Hybrid (PHEV),95348,110
2022,Plug-in Hybrid (PHEV),95346,8
2022,Plug-in Hybrid (PHEV),95345,3
2022,Plug-in Hybrid (PHEV),95344,2
2022,Plug-in Hybrid (PHEV),95341,78
2022,Plug-in Hybrid (PHEV),95340,163
2022,Plug-in Hybrid (PHEV),95338,52
2022,Plug-in Hybrid (PHEV),95337,300
2022,Plug-in Hybrid (PHEV),95336,173
2022,Plug-in Hybrid (PHEV),95335,2
2022,Plug-in Hybrid (PHEV),95334,50
2022,Plug-in Hybrid (PHEV),95333,1
2022,Plug-in Hybrid (PHEV),95330,226
2022,Plug-in Hybrid (PHEV),95329,13
2022,Plug-in Hybrid (PHEV),95328,13
2022,Plug-in Hybrid (PHEV),95327,22
2022,Plug-in Hybrid (PHEV),95326,45
2022,Plug-in Hybrid (PHEV),95324,15
2022,Plug-in Hybrid (PHEV),95323,6
2022,Plug-in Hybrid (PHEV),95322,34
2022,Plug-in Hybrid (PHEV),95321,26
2022,Plug-in Hybrid (PHEV),95320,42
2022,Plug-in Hybrid (PHEV),95318,6
2022,Plug-in Hybrid (PHEV),95317,3
2022,Plug-in Hybrid (PHEV),95316,42
2022,Plug-in Hybrid (PHEV),95315,39
2022,Plug-in Hybrid (PHEV),95311,7
2022,Plug-in Hybrid (PHEV),95310,16
2022,Plug-in Hybrid (PHEV),95307,126
2022,Plug-in Hybrid (PHEV),95306,4
2022,Plug-in Hybrid (PHEV),95305,1
2022,Plug-in Hybrid (PHEV),95304,122
2022,Plug-in Hybrid (PHEV),95303,4
2022,Plug-in Hybrid (PHEV),95301,148
2022,Plug-in Hybrid (PHEV),95269,2
2022,Plug-in Hybrid (PHEV),95267,1
2022,Plug-in Hybrid (PHEV),95258,18
2022,Plug-in Hybrid (PHEV),95257,1
2022,Plug-in Hybrid (PHEV),95255,3
2022,Plug-in Hybrid (PHEV),95254,5
2022,Plug-in Hybrid (PHEV),95253,1
2022,Plug-in Hybrid (PHEV),95252,74
2022,Plug-in Hybrid (PHEV),95251,1
2022,Plug-in Hybrid (PHEV),95249,13
2022,Plug-in Hybrid (PHEV),95248,1
2022,Plug-in Hybrid (PHEV),95247,34
2022,Plug-in Hybrid (PHEV),95246,8
2022,Plug-in Hybrid (PHEV),95245,7
2022,Plug-in Hybrid (PHEV),95242,160
2022,Plug-in Hybrid (PHEV),95241,3
2022,Plug-in Hybrid (PHEV),95240,183
2022,Plug-in Hybrid (PHEV),95237,17
2022,Plug-in Hybrid (PHEV),95236,23
2022,Plug-in Hybrid (PHEV),95233,1
2022,Plug-in Hybrid (PHEV),95231,12
2022,Plug-in Hybrid (PHEV),95230,4
2022,Plug-in Hybrid (PHEV),95228,23
2022,Plug-in Hybrid (PHEV),95227,3
2022,Plug-in Hybrid (PHEV),95225,1
2022,Plug-in Hybrid (PHEV),95224,4
2022,Plug-in Hybrid (PHEV),95223,21
2022,Plug-in Hybrid (PHEV),95222,28
2022,Plug-in Hybrid (PHEV),95221,1
2022,Plug-in Hybrid (PHEV),95220,38
2022,Plug-in Hybrid (PHEV),95219,173
2022,Plug-in Hybrid (PHEV),95215,70
2022,Plug-in Hybrid (PHEV),95213,9
2022,Plug-in Hybrid (PHEV),95212,124
2022,Plug-in Hybrid (PHEV),95211,3
2022,Plug-in Hybrid (PHEV),95210,108
2022,Plug-in Hybrid (PHEV),95209,176
2022,Plug-in Hybrid (PHEV),95208,3
2022,Plug-in Hybrid (PHEV),95207,151
2022,Plug-in Hybrid (PHEV),95206,207
2022,Plug-in Hybrid (PHEV),95205,84
2022,Plug-in Hybrid (PHEV),95204,108
2022,Plug-in Hybrid (PHEV),95203,44
2022,Plug-in Hybrid (PHEV),95202,42
2022,Plug-in Hybrid (PHEV),95201,1
2022,Plug-in Hybrid (PHEV),95173,4
2022,Plug-in Hybrid (PHEV),95170,2
2022,Plug-in Hybrid (PHEV),95164,1
2022,Plug-in Hybrid (PHEV),95161,5
2022,Plug-in Hybrid (PHEV),95160,1
2022,Plug-in Hybrid (PHEV),95159,3
2022,Plug-in Hybrid (PHEV),95158,4
2022,Plug-in Hybrid (PHEV),95157,1
2022,Plug-in Hybrid (PHEV),95156,2
2022,Plug-in Hybrid (PHEV),95155,2
2022,Plug-in Hybrid (PHEV),95154,5
2022,Plug-in Hybrid (PHEV),95153,4
2022,Plug-in Hybrid (PHEV),95152,2
2022,Plug-in Hybrid (PHEV),95151,2
2022,Plug-in Hybrid (PHEV),95150,2
2022,Plug-in Hybrid (PHEV),95148,520
2022,Plug-in Hybrid (PHEV),95141,2
2022,Plug-in Hybrid (PHEV),95140,12
2022,Plug-in Hybrid (PHEV),95139,114
2022,Plug-in Hybrid (PHEV),95138,407
2022,Plug-in Hybrid (PHEV),95136,552
2022,Plug-in Hybrid (PHEV),95135,467
2022,Plug-in Hybrid (PHEV),95134,393
2022,Plug-in Hybrid (PHEV),95133,291
2022,Plug-in Hybrid (PHEV),95132,437
2022,Plug-in Hybrid (PHEV),95131,457
2022,Plug-in Hybrid (PHEV),95130,176
2022,Plug-in Hybrid (PHEV),95129,583
2022,Plug-in Hybrid (PHEV),95128,350
2022,Plug-in Hybrid (PHEV),95127,440
2022,Plug-in Hybrid (PHEV),95126,387
2022,Plug-in Hybrid (PHEV),95125,931
2022,Plug-in Hybrid (PHEV),95124,831
2022,Plug-in Hybrid (PHEV),95123,859
2022,Plug-in Hybrid (PHEV),95122,252
2022,Plug-in Hybrid (PHEV),95121,348
2022,Plug-in Hybrid (PHEV),95120,1124
2022,Plug-in Hybrid (PHEV),95119,196
2022,Plug-in Hybrid (PHEV),95118,492
2022,Plug-in Hybrid (PHEV),95117,271
2022,Plug-in Hybrid (PHEV),95116,228
2022,Plug-in Hybrid (PHEV),95113,35
2022,Plug-in Hybrid (PHEV),95112,479
2022,Plug-in Hybrid (PHEV),95111,421
2022,Plug-in Hybrid (PHEV),95110,148
2022,Plug-in Hybrid (PHEV),95109,3
2022,Plug-in Hybrid (PHEV),95077,1
2022,Plug-in Hybrid (PHEV),95076,367
2022,Plug-in Hybrid (PHEV),95075,7
2022,Plug-in Hybrid (PHEV),95073,147
2022,Plug-in Hybrid (PHEV),95071,2
2022,Plug-in Hybrid (PHEV),95070,776
2022,Plug-in Hybrid (PHEV),95067,4
2022,Plug-in Hybrid (PHEV),95066,234
2022,Plug-in Hybrid (PHEV),95065,129
2022,Plug-in Hybrid (PHEV),95064,18
2022,Plug-in Hybrid (PHEV),95063,4
2022,Plug-in Hybrid (PHEV),95062,401
2022,Plug-in Hybrid (PHEV),95061,2
2022,Plug-in Hybrid (PHEV),95060,573
2022,Plug-in Hybrid (PHEV),95056,4
2022,Plug-in Hybrid (PHEV),95055,3
2022,Plug-in Hybrid (PHEV),95054,340
2022,Plug-in Hybrid (PHEV),95053,1
2022,Plug-in Hybrid (PHEV),95052,2
2022,Plug-in Hybrid (PHEV),95051,755
2022,Plug-in Hybrid (PHEV),95050,398
2022,Plug-in Hybrid (PHEV),95046,84
2022,Plug-in Hybrid (PHEV),95045,61
2022,Plug-in Hybrid (PHEV),95043,3
2022,Plug-in Hybrid (PHEV),95042,1
2022,Plug-in Hybrid (PHEV),95041,6
2022,Plug-in Hybrid (PHEV),95039,9
2022,Plug-in Hybrid (PHEV),95038,9
2022,Plug-in Hybrid (PHEV),95037,1043
2022,Plug-in Hybrid (PHEV),95036,5
2022,Plug-in Hybrid (PHEV),95035,928
2022,Plug-in Hybrid (PHEV),95033,218
2022,Plug-in Hybrid (PHEV),95032,657
2022,Plug-in Hybrid (PHEV),95031,3
2022,Plug-in Hybrid (PHEV),95030,355
2022,Plug-in Hybrid (PHEV),95024,2
2022,Plug-in Hybrid (PHEV),95023,487
2022,Plug-in Hybrid (PHEV),95021,3
2022,Plug-in Hybrid (PHEV),95020,794
2022,Plug-in Hybrid (PHEV),95019,14
2022,Plug-in Hybrid (PHEV),95018,110
2022,Plug-in Hybrid (PHEV),95017,8
2022,Plug-in Hybrid (PHEV),95015,8
2022,Plug-in Hybrid (PHEV),95014,1112
2022,Plug-in Hybrid (PHEV),95012,23
2022,Plug-in Hybrid (PHEV),95011,4
2022,Plug-in Hybrid (PHEV),95010,96
2022,Plug-in Hybrid (PHEV),95009,3
2022,Plug-in Hybrid (PHEV),95008,701
2022,Plug-in Hybrid (PHEV),95007,5
2022,Plug-in Hybrid (PHEV),95006,120
2022,Plug-in Hybrid (PHEV),95005,77
2022,Plug-in Hybrid (PHEV),95004,43
2022,Plug-in Hybrid (PHEV),95003,393
2022,Plug-in Hybrid (PHEV),95002,16
2022,Plug-in Hybrid (PHEV),95001,20
2022,Plug-in Hybrid (PHEV),94978,4
2022,Plug-in Hybrid (PHEV),94977,1
2022,Plug-in Hybrid (PHEV),94976,2
2022,Plug-in Hybrid (PHEV),94975,7
2022,Plug-in Hybrid (PHEV),94973,36
2022,Plug-in Hybrid (PHEV),94972,1
2022,Plug-in Hybrid (PHEV),94971,5
2022,Plug-in Hybrid (PHEV),94970,7
2022,Plug-in Hybrid (PHEV),94966,6
2022,Plug-in Hybrid (PHEV),94965,211
2022,Plug-in Hybrid (PHEV),94963,10
2022,Plug-in Hybrid (PHEV),94960,340
2022,Plug-in Hybrid (PHEV),94957,70
2022,Plug-in Hybrid (PHEV),94956,28
2022,Plug-in Hybrid (PHEV),94955,7
2022,Plug-in Hybrid (PHEV),94954,418
2022,Plug-in Hybrid (PHEV),94953,3
2022,Plug-in Hybrid (PHEV),94952,514
2022,Plug-in Hybrid (PHEV),94951,66
2022,Plug-in Hybrid (PHEV),94950,1
2022,Plug-in Hybrid (PHEV),94949,273
2022,Plug-in Hybrid (PHEV),94948,1
2022,Plug-in Hybrid (PHEV),94947,326
2022,Plug-in Hybrid (PHEV),94946,13
2022,Plug-in Hybrid (PHEV),94945,260
2022,Plug-in Hybrid (PHEV),94942,3
2022,Plug-in Hybrid (PHEV),94941,690
2022,Plug-in Hybrid (PHEV),94940,7
2022,Plug-in Hybrid (PHEV),94939,128
2022,Plug-in Hybrid (PHEV),94938,8
2022,Plug-in Hybrid (PHEV),94937,29
2022,Plug-in Hybrid (PHEV),94933,8
2022,Plug-in Hybrid (PHEV),94931,144
2022,Plug-in Hybrid (PHEV),94930,154
2022,Plug-in Hybrid (PHEV),94929,3
2022,Plug-in Hybrid (PHEV),94928,358
2022,Plug-in Hybrid (PHEV),94927,4
2022,Plug-in Hybrid (PHEV),94925,179
2022,Plug-in Hybrid (PHEV),94924,18
2022,Plug-in Hybrid (PHEV),94923,23
2022,Plug-in Hybrid (PHEV),94922,4
2022,Plug-in Hybrid (PHEV),94920,306
2022,Plug-in Hybrid (PHEV),94915,4
2022,Plug-in Hybrid (PHEV),94914,2
2022,Plug-in Hybrid (PHEV),94913,6
2022,Plug-in Hybrid (PHEV),94912,4
2022,Plug-in Hybrid (PHEV),94904,279
2022,Plug-in Hybrid (PHEV),94903,483
2022,Plug-in Hybrid (PHEV),94901,531
2022,Plug-in Hybrid (PHEV),94820,2
2022,Plug-in Hybrid (PHEV),94807,2
2022,Plug-in Hybrid (PHEV),94806,412
2022,Plug-in Hybrid (PHEV),94805,185
2022,Plug-in Hybrid (PHEV),94804,389
2022,Plug-in Hybrid (PHEV),94803,322
2022,Plug-in Hybrid (PHEV),94801,175
2022,Plug-in Hybrid (PHEV),94720,2
2022,Plug-in Hybrid (PHEV),94712,1
2022,Plug-in Hybrid (PHEV),94710,108
2022,Plug-in Hybrid (PHEV),94709,126
2022,Plug-in Hybrid (PHEV),94708,393
2022,Plug-in Hybrid (PHEV),94707,397
2022,Plug-in Hybrid (PHEV),94706,341
2022,Plug-in Hybrid (PHEV),94705,328
2022,Plug-in Hybrid (PHEV),94704,112
2022,Plug-in Hybrid (PHEV),94703,250
2022,Plug-in Hybrid (PHEV),94702,259
2022,Plug-in Hybrid (PHEV),94701,1
2022,Plug-in Hybrid (PHEV),94662,5
2022,Plug-in Hybrid (PHEV),94661,6
2022,Plug-in Hybrid (PHEV),94623,2
2022,Plug-in Hybrid (PHEV),94621,160
2022,Plug-in Hybrid (PHEV),94620,1
2022,Plug-in Hybrid (PHEV),94619,382
2022,Plug-in Hybrid (PHEV),94618,451
2022,Plug-in Hybrid (PHEV),94614,1
2022,Plug-in Hybrid (PHEV),94612,188
2022,Plug-in Hybrid (PHEV),94611,991
2022,Plug-in Hybrid (PHEV),94610,527
2022,Plug-in Hybrid (PHEV),94609,237
2022,Plug-in Hybrid (PHEV),94608,354
2022,Plug-in Hybrid (PHEV),94607,224
2022,Plug-in Hybrid (PHEV),94606,278
2022,Plug-in Hybrid (PHEV),94605,429
2022,Plug-in Hybrid (PHEV),94604,2
2022,Plug-in Hybrid (PHEV),94603,110
2022,Plug-in Hybrid (PHEV),94602,473
2022,Plug-in Hybrid (PHEV),94601,236
2022,Plug-in Hybrid (PHEV),94599,29
2022,Plug-in Hybrid (PHEV),94598,422
2022,Plug-in Hybrid (PHEV),94597,292
2022,Plug-in Hybrid (PHEV),94596,327
2022,Plug-in Hybrid (PHEV),94595,307
2022,Plug-in Hybrid (PHEV),94592,24
2022,Plug-in Hybrid (PHEV),94591,511
2022,Plug-in Hybrid (PHEV),94590,217
2022,Plug-in Hybrid (PHEV),94589,154
2022,Plug-in Hybrid (PHEV),94588,551
2022,Plug-in Hybrid (PHEV),94587,711
2022,Plug-in Hybrid (PHEV),94586,18
2022,Plug-in Hybrid (PHEV),94585,161
2022,Plug-in Hybrid (PHEV),94583,600
